QUOTE_READTIME,VIX,VVIX,T5YIE,T10YIE,DFII10,OVX,WLEMUINDXD,INFECTDISEMVTRACKD,USEPUINDXD,DFF,GSCPI,BAMLH0A0HYM2,CPIAUCSL_PC1,ICSA,SPCBDMI,SPX_Vol,STLFSI3,USD_Index,USD_EUR,USD_RUB
2017-12-27,10.47,97.080002,1.82,1.94,0.48,20.639999,13.95,0.41,58.44,1.42,0.87,3.59,2.12993,251000.0,1691.21,894429,-0.7394,93.029999,1.185789,57.637199
2017-12-28,10.18,97.25,1.86,1.96,0.47,20.709999,12.77,0.0,63.24,1.42,0.87,3.55,2.12993,251000.0,1606.25,879709,-0.7394,92.599998,1.190079,57.741699
2017-12-29,11.04,100.760002,1.86,1.96,0.44,21.32,23.07,0.45,146.43,1.33,0.87,3.58,2.12993,251000.0,1705.03,1286411,-0.575,92.120003,1.194172,57.568901
2018-01-02,9.77,97.360001,1.9,2.0,0.46,22.73,9.12,0.0,111.2,1.42,0.72,3.55,2.1037,248000.0,1855.82,1180839,-0.575,91.849998,1.201158,57.583
2018-01-03,9.15,94.400002,1.87,1.98,0.46,22.75,12.52,0.73,52.45,1.42,0.72,3.48,2.1037,248000.0,1935.2,1519256,-0.575,92.160004,1.206345,57.528
2018-01-04,9.22,94.209999,1.92,2.01,0.45,22.120001,70.37,0.0,243.48,1.42,0.72,3.4,2.1037,248000.0,1931.22,1521748,-0.575,91.849998,1.201043,57.119301
2018-01-05,9.22,93.099998,1.95,2.01,0.46,22.299999,34.79,1.22,108.68,1.42,0.72,3.36,2.1037,248000.0,2040.07,1637547,-0.7303,91.949997,1.206884,56.972301
2018-01-08,9.52,93.970001,1.91,2.02,0.47,21.9,9.66,0.0,77.28,1.42,0.72,3.35,2.1037,252000.0,2002.29,1327244,-0.7303,92.330002,1.203746,56.988998
2018-01-09,10.08,94.739998,1.95,2.03,0.52,22.959999,7.52,0.0,157.58,1.42,0.72,3.33,2.1037,252000.0,2007.11,1300277,-0.7303,92.529999,1.197046,57.0909
2018-01-10,9.82,93.699997,1.94,2.03,0.52,23.52,23.41,0.0,89.18,1.42,0.72,3.42,2.1037,252000.0,1998.17,1182554,-0.7303,92.330002,1.192933,56.859901
2018-01-11,9.88,92.239998,1.89,2.0,0.54,23.52,5.75,0.0,111.72,1.42,0.72,3.4,2.1037,252000.0,1869.58,1587299,-0.7303,91.849998,1.195614,57.020901
2018-01-12,10.16,92.220001,1.92,2.01,0.54,23.52,12.85,0.38,107.69,1.42,0.72,3.37,2.1037,252000.0,1946.63,1931410,-0.8143,90.970001,1.20421,56.503201
2018-01-16,11.66,106.489998,1.94,2.03,0.51,26.41,32.33,0.47,61.57,1.42,0.72,3.34,2.1037,224000.0,1489.09,2049850,-0.8143,90.389999,1.226843,56.310001
2018-01-17,11.91,102.629997,1.9,2.04,0.53,24.700001,11.59,0.34,61.83,1.42,0.72,3.34,2.1037,224000.0,1461.13,2296834,-0.8143,90.540001,1.227129,56.4459
2018-01-18,12.22,103.68,1.99,2.05,0.57,24.379999,5.63,0.0,115.86,1.42,0.72,3.35,2.1037,224000.0,1641.23,1670943,-0.8143,90.5,1.218398,56.865002
2018-01-19,11.27,101.589996,2.0,2.06,0.58,21.200001,20.46,0.0,88.34,1.42,0.72,3.35,2.1037,224000.0,1565.33,1257933,-0.7492,90.57,1.223661,56.493698
2018-01-22,11.03,99.68,2.0,2.06,0.6,22.030001,30.07,0.59,110.72,1.42,0.72,3.32,2.1037,227000.0,1418.56,1470349,-0.7492,90.400002,1.22555,56.592499
2018-01-23,11.1,98.589996,1.92,2.06,0.57,22.34,36.23,0.0,74.52,1.42,0.72,3.31,2.1037,227000.0,1512.08,1718084,-0.7492,90.120003,1.225625,56.4604
2018-01-24,11.47,99.769997,1.96,2.07,0.58,23.93,10.65,0.31,93.27,1.42,0.72,3.28,2.1037,227000.0,1523.29,1638344,-0.7492,89.209999,1.231027,56.347198
2018-01-25,11.58,101.779999,1.91,2.07,0.56,22.35,31.49,0.31,77.97,1.42,0.72,3.28,2.1037,227000.0,1551.51,1078731,-0.7492,89.389999,1.239111,56.183601
2018-01-26,11.08,98.650002,1.93,2.09,0.57,22.290001,18.43,0.0,110.0,1.42,0.72,3.23,2.1037,227000.0,1503.73,1798280,-0.759,89.07,1.239234,55.880699
2018-01-29,13.84,110.010002,1.92,2.09,0.61,22.73,44.75,0.0,85.23,1.42,0.72,3.26,2.1037,223000.0,1577.22,1577809,-0.759,89.309998,1.242807,56.207001
2018-01-30,14.79,113.480003,1.97,2.1,0.63,22.9,41.47,0.0,68.45,1.42,0.72,3.33,2.1037,223000.0,1410.59,1493753,-0.759,89.190002,1.238114,56.279598
2018-01-31,13.54,108.410004,1.98,2.11,0.61,22.23,27.74,0.98,71.84,1.34,0.6,3.29,2.1037,223000.0,1433.22,1347856,-0.759,89.129997,1.240957,56.317799
2018-02-01,13.47,105.769997,1.93,2.11,0.67,22.24,16.34,0.64,49.78,1.42,0.6,3.29,2.22658,223000.0,1301.26,1178075,-0.759,88.669998,1.241866,56.178699
2018-02-02,17.31,125.510002,1.93,2.14,0.7,23.799999,25.71,0.0,61.2,1.42,0.6,3.36,2.22658,223000.0,1176.53,2141211,-0.6185,89.199997,1.251001,55.942902
2018-02-05,37.32,177.339996,1.95,2.1,0.67,25.91,31.03,0.61,145.79,1.42,0.6,3.48,2.22658,213000.0,963.47,2685821,-0.6185,89.550003,1.244694,56.414001
2018-02-06,29.98,161.119995,1.88,2.1,0.69,26.59,129.13,1.34,92.59,1.42,0.6,3.6,2.22658,213000.0,1030.28,2754184,-0.6185,89.589996,1.236782,57.286499
2018-02-07,27.73,159.029999,1.9,2.1,0.74,26.790001,49.18,0.96,58.29,1.42,0.6,3.46,2.22658,213000.0,1104.32,1859327,-0.6185,90.260002,1.238129,56.847099
2018-02-08,33.46,180.610001,1.89,2.09,0.76,29.5,54.51,0.32,89.29,1.42,0.6,3.59,2.22658,213000.0,1122.48,1913210,-0.6185,90.230003,1.226813,57.809601
2018-02-09,29.06,167.279999,1.83,2.05,0.78,29.85,57.46,0.75,82.68,1.42,0.6,3.82,2.22658,213000.0,1183.1,3213399,0.0215,90.440002,1.226076,58.2836
2018-02-12,25.61,140.800003,1.84,2.07,0.79,29.42,48.26,0.0,80.89,1.42,0.6,3.71,2.22658,213000.0,1212.33,1837061,0.0215,90.209999,1.22528,58.317699
2018-02-13,24.97,136.580002,1.88,2.05,0.78,30.389999,14.08,0.41,104.55,1.42,0.6,3.78,2.22658,213000.0,1191.96,1572456,0.0215,89.699997,1.230376,57.751301
2018-02-14,19.26,124.489998,1.91,2.09,0.82,27.73,5.3,0.31,107.01,1.42,0.6,3.69,2.22658,213000.0,1280.99,1941062,0.0215,89.120003,1.235376,57.618
2018-02-15,19.13,122.760002,2.0,2.11,0.79,27.57,5.29,0.0,88.63,1.42,0.6,3.57,2.22658,213000.0,1349.89,1747426,0.0215,88.589996,1.246727,56.694401
2018-02-16,19.46,121.199997,2.0,2.09,0.78,26.969999,12.44,0.36,80.52,1.42,0.6,3.5,2.22658,213000.0,1356.0,1959795,-0.3691,89.099998,1.25036,56.386799
2018-02-20,20.6,122.580002,2.04,2.1,0.78,27.58,75.14,0.88,80.15,1.42,0.6,3.48,2.22658,206000.0,1460.19,1125814,-0.3691,89.720001,1.239864,56.378201
2018-02-21,20.02,125.730003,2.06,2.12,0.82,26.93,16.06,0.0,95.81,1.42,0.6,3.46,2.22658,206000.0,1290.94,1303921,-0.3691,90.080002,1.233532,56.514099
2018-02-22,18.72,116.980003,2.06,2.11,0.81,24.98,10.99,0.0,50.25,1.42,0.6,3.53,2.22658,206000.0,1251.78,1116477,-0.3691,89.75,1.228184,56.713402
2018-02-23,16.49,110.190002,2.04,2.12,0.76,24.370001,19.08,0.0,55.72,1.42,0.6,3.58,2.22658,206000.0,1262.12,1633147,-0.4947,89.879997,1.232666,56.465
2018-02-26,15.8,107.68,2.07,2.13,0.73,24.360001,10.01,0.0,68.6,1.42,0.6,3.5,2.22658,202000.0,1295.96,1690589,-0.4947,89.82,1.228713,56.322601
2018-02-27,18.59,119.5,2.09,2.13,0.77,25.290001,36.37,0.0,52.64,1.42,0.6,3.47,2.22658,202000.0,1332.76,1607042,-0.4947,90.360001,1.231557,55.628799
2018-02-28,19.85,121.699997,2.04,2.12,0.75,26.92,15.99,0.31,46.68,1.35,0.11,3.47,2.22658,202000.0,1319.42,1358834,-0.4947,90.610001,1.223032,56.2192
2018-03-01,22.47,128.139999,2.03,2.1,0.71,26.98,20.79,0.0,69.3,1.42,0.11,3.59,2.33259,202000.0,1352.01,1851811,-0.4947,90.32,1.219126,56.320599
2018-03-02,19.59,114.779999,2.03,2.12,0.74,26.15,18.36,0.0,39.63,1.42,0.11,3.65,2.33259,202000.0,1335.4,1667778,-0.1859,89.940002,1.227084,56.7868
2018-03-05,18.73,109.660004,2.05,2.13,0.75,26.299999,9.74,0.0,148.37,1.42,0.11,3.59,2.33259,212000.0,1367.79,1531625,-0.1859,90.080002,1.231542,56.952999
2018-03-06,18.36,104.610001,2.1,2.12,0.76,25.549999,29.91,0.0,133.87,1.42,0.11,3.53,2.33259,212000.0,1267.72,961228,-0.1859,89.620003,1.233654,56.4128
2018-03-07,17.76,99.489998,2.1,2.13,0.76,26.940001,5.59,0.0,87.33,1.42,0.11,3.56,2.33259,212000.0,1159.64,1140259,-0.1859,89.639999,1.241665,56.837601
2018-03-08,16.54,96.919998,2.08,2.11,0.75,26.16,16.63,0.0,57.0,1.42,0.11,3.56,2.33259,212000.0,1117.29,885075,-0.1859,90.120003,1.241465,56.787701
2018-03-09,14.64,99.709999,1.96,2.12,0.78,26.23,6.45,0.38,132.57,1.42,0.11,3.53,2.33259,212000.0,1080.87,2200585,-0.2538,90.089996,1.230663,57.0826
2018-03-12,15.78,104.940002,2.02,2.1,0.77,24.02,29.17,0.0,107.4,1.42,0.11,3.55,2.33259,204000.0,1067.76,1502306,-0.2538,89.900002,1.230875,56.6535
2018-03-13,16.35,107.040001,2.05,2.09,0.75,25.5,6.86,0.0,54.85,1.42,0.11,3.58,2.33259,204000.0,1078.67,1346643,-0.2538,89.660004,1.233958,56.866402
2018-03-14,17.23,110.290001,2.04,2.07,0.74,25.209999,16.5,0.0,79.61,1.42,0.11,3.62,2.33259,204000.0,980.04,1438266,-0.2538,89.699997,1.239234,57.0439
2018-03-15,16.59,109.279999,2.07,2.08,0.74,25.07,11.0,0.64,43.98,1.43,0.11,3.62,2.33259,204000.0,962.01,1340152,-0.2538,90.139999,1.237562,56.937698
2018-03-16,15.8,106.489998,2.05,2.08,0.77,24.530001,6.33,0.0,110.96,1.43,0.11,3.6,2.33259,204000.0,1002.24,1464258,-0.1817,90.230003,1.230921,57.4118
2018-03-19,19.02,112.919998,2.04,2.08,0.77,25.280001,8.91,0.0,74.64,1.43,0.11,3.65,2.33259,198000.0,949.76,1723478,-0.1817,89.900002,1.228079,57.460499
